2023-10-06 11:33:45,736 INFO    StreamThr :373892 [internal.py:wandb_internal():86] W&B internal server running at pid: 373892, started at: 2023-10-06 11:33:45.735763
2023-10-06 11:33:50,839 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:33:51,399 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:33:53,399 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:33:55,400 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:33:56,272 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:33:57,400 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:33:59,400 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:01,297 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:34:01,401 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:01,604 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: stop_status
2023-10-06 11:34:01,605 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: stop_status
2023-10-06 11:34:01,605 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-06 11:34:03,401 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:05,402 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:06,360 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:34:06,885 DEBUG   SenderThread:373892 [sender.py:send():380] send: exit
2023-10-06 11:34:06,885 INFO    SenderThread:373892 [sender.py:send_exit():585] handling exit code: 1
2023-10-06 11:34:06,885 INFO    SenderThread:373892 [sender.py:send_exit():587] handling runtime: 20
2023-10-06 11:34:06,885 INFO    SenderThread:373892 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-06 11:34:06,886 INFO    SenderThread:373892 [sender.py:send_exit():593] send defer
2023-10-06 11:34:06,886 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,886 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-06 11:34:06,886 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,886 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-06 11:34:06,886 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 1
2023-10-06 11:34:06,886 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,886 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-06 11:34:06,886 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,886 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-06 11:34:06,886 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 2
2023-10-06 11:34:06,886 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,886 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-06 11:34:06,886 INFO    HandlerThread:373892 [system_monitor.py:finish():203] Stopping system monitor
2023-10-06 11:34:06,886 DEBUG   SystemMonitor:373892 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-06 11:34:06,886 DEBUG   SystemMonitor:373892 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-06 11:34:06,886 INFO    HandlerThread:373892 [interfaces.py:finish():202] Joined cpu monitor
2023-10-06 11:34:06,887 DEBUG   SystemMonitor:373892 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-06 11:34:06,887 INFO    HandlerThread:373892 [interfaces.py:finish():202] Joined disk monitor
2023-10-06 11:34:06,909 INFO    HandlerThread:373892 [interfaces.py:finish():202] Joined gpu monitor
2023-10-06 11:34:06,910 INFO    HandlerThread:373892 [interfaces.py:finish():202] Joined memory monitor
2023-10-06 11:34:06,910 INFO    HandlerThread:373892 [interfaces.py:finish():202] Joined network monitor
2023-10-06 11:34:06,910 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,910 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-06 11:34:06,910 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 3
2023-10-06 11:34:06,910 DEBUG   SenderThread:373892 [sender.py:send():380] send: stats
2023-10-06 11:34:06,910 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,910 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-06 11:34:06,910 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,910 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-06 11:34:06,910 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 4
2023-10-06 11:34:06,910 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,910 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-06 11:34:06,911 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 5
2023-10-06 11:34:06,911 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,911 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-06 11:34:06,911 DEBUG   SenderThread:373892 [sender.py:send():380] send: summary
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-06 11:34:06,911 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 6
2023-10-06 11:34:06,911 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:06,911 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-06 11:34:06,911 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:06,911 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-06 11:34:06,913 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:34:07,207 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 7
2023-10-06 11:34:07,208 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:07,208 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-06 11:34:07,208 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:07,208 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-06 11:34:07,402 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/config.yaml
2023-10-06 11:34:07,402 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:07,403 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/wandb-summary.json
2023-10-06 11:34:07,885 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-06 11:34:09,228 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 8
2023-10-06 11:34:09,228 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: poll_exit
2023-10-06 11:34:09,228 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:09,228 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-06 11:34:09,228 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:09,228 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-06 11:34:09,228 INFO    SenderThread:373892 [job_builder.py:build():281] Attempting to build job artifact
2023-10-06 11:34:09,229 INFO    SenderThread:373892 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-06 11:34:09,230 INFO    SenderThread:373892 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-06 11:34:09,231 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 9
2023-10-06 11:34:09,231 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:09,231 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-06 11:34:09,231 DEBUG   SenderThread:373892 [sender.py:send():380] send: artifact
2023-10-06 11:34:09,403 INFO    Thread-12 :373892 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:11,454 INFO    wandb-upload_1:373892 [upload_job.py:push():89] Uploaded file /home/shuvrajeet/.local/share/wandb/artifacts/staging/tmp863oqrjh
2023-10-06 11:34:11,454 INFO    wandb-upload_0:373892 [upload_job.py:push():89] Uploaded file /home/shuvrajeet/.local/share/wandb/artifacts/staging/tmpz5d9hrl3
2023-10-06 11:34:12,886 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: keepalive
2023-10-06 11:34:13,197 INFO    SenderThread:373892 [sender.py:send_artifact():1456] sent artifact job-https___github.com_TheUnsolvedDev_JaxStormer.git_dqn_per_jax.py - {'id': 'QXJ0aWZhY3Q6NTk1NjA0NjE1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNDU3NTI3OQ==', 'latestArtifact': None}}
2023-10-06 11:34:13,197 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:13,197 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-06 11:34:13,197 INFO    SenderThread:373892 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-06 11:34:13,197 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: status_report
2023-10-06 11:34:13,404 INFO    SenderThread:373892 [dir_watcher.py:finish():388] scan: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files
2023-10-06 11:34:13,404 INFO    SenderThread:373892 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/wandb-summary.json wandb-summary.json
2023-10-06 11:34:13,404 INFO    SenderThread:373892 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log output.log
2023-10-06 11:34:13,404 INFO    SenderThread:373892 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/requirements.txt requirements.txt
2023-10-06 11:34:13,406 INFO    SenderThread:373892 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/wandb-metadata.json wandb-metadata.json
2023-10-06 11:34:13,409 INFO    SenderThread:373892 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/config.yaml config.yaml
2023-10-06 11:34:13,409 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 10
2023-10-06 11:34:13,412 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:13,412 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-06 11:34:13,412 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:13,412 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-06 11:34:13,413 INFO    SenderThread:373892 [file_pusher.py:finish():175] shutting down file pusher
2023-10-06 11:34:14,156 INFO    wandb-upload_1:373892 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/wandb-summary.json
2023-10-06 11:34:14,164 INFO    wandb-upload_2:373892 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/output.log
2023-10-06 11:34:14,176 INFO    wandb-upload_0:373892 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/requirements.txt
2023-10-06 11:34:14,205 INFO    wandb-upload_3:373892 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/files/config.yaml
2023-10-06 11:34:14,406 INFO    Thread-11 (_thread_body):373892 [sender.py:transition_state():613] send defer: 11
2023-10-06 11:34:14,406 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:14,406 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-06 11:34:14,406 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:14,406 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-06 11:34:14,406 INFO    SenderThread:373892 [file_pusher.py:join():181] waiting for file pusher
2023-10-06 11:34:14,406 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 12
2023-10-06 11:34:14,406 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:14,406 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-06 11:34:14,407 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:14,407 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-06 11:34:14,407 INFO    SenderThread:373892 [file_stream.py:finish():595] file stream finish called
2023-10-06 11:34:14,692 INFO    SenderThread:373892 [file_stream.py:finish():599] file stream finish is done
2023-10-06 11:34:14,692 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 13
2023-10-06 11:34:14,692 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:14,692 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-06 11:34:14,692 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:14,692 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-06 11:34:14,693 INFO    SenderThread:373892 [sender.py:transition_state():613] send defer: 14
2023-10-06 11:34:14,693 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: defer
2023-10-06 11:34:14,693 INFO    HandlerThread:373892 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-06 11:34:14,693 DEBUG   SenderThread:373892 [sender.py:send():380] send: final
2023-10-06 11:34:14,693 DEBUG   SenderThread:373892 [sender.py:send():380] send: footer
2023-10-06 11:34:14,693 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: defer
2023-10-06 11:34:14,693 INFO    SenderThread:373892 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-06 11:34:14,694 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-06 11:34:14,694 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: poll_exit
2023-10-06 11:34:14,694 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: server_info
2023-10-06 11:34:14,694 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: server_info
2023-10-06 11:34:14,694 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: get_summary
2023-10-06 11:34:14,696 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-06 11:34:14,697 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-06 11:34:14,697 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: job_info
2023-10-06 11:34:14,947 DEBUG   SenderThread:373892 [sender.py:send_request():407] send_request: job_info
2023-10-06 11:34:14,947 INFO    MainThread:373892 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-06 11:34:14,947 INFO    MainThread:373892 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-06 11:34:14,947 INFO    MainThread:373892 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-06 11:34:14,948 DEBUG   HandlerThread:373892 [handler.py:handle_request():146] handle_request: shutdown
2023-10-06 11:34:14,948 INFO    HandlerThread:373892 [handler.py:finish():866] shutting down handler
2023-10-06 11:34:15,697 INFO    WriterThread:373892 [datastore.py:close():294] close: /home/shuvrajeet/Documents/GitHub/JaxStormer/wandb/run-20231006_113345-117eaetq/run-117eaetq.wandb
2023-10-06 11:34:15,947 INFO    SenderThread:373892 [sender.py:finish():1534] shutting down sender
2023-10-06 11:34:15,947 INFO    SenderThread:373892 [file_pusher.py:finish():175] shutting down file pusher
2023-10-06 11:34:15,947 INFO    SenderThread:373892 [file_pusher.py:join():181] waiting for file pusher
